# U        zeta                 error_zeta             (1-zeta)^2               error 
3.4	0.9953039238236674	0.00036653287004417834	2.2053131453918694e-5	3.442532557714564e-6
3.346	0.9972827507232727	0.00018718106445181348	7.383443631875254e-6	1.0172352239974878e-6
3.3	0.9990333731947758	0.00013152437820118656	9.343673805779263e-7	2.542699790194224e-7
3.29	0.9994324604738796	0.00012219224061138512	3.221011137090031e-7	1.3869785266435834e-7
3.28	0.9998366679239847	0.00011375071370256506	2.6677367055456523e-8	3.715828043451616e-8
3.275	1.0000405948135016	0.00010978313174581089	1.6479388832300365e-9	8.9132515176865e-9
3.27	1.0002457680236259	0.00010602625401201493	6.040192143696059e-8	5.211572580197234e-8
3.225	1.0019653890093034	7.183675502853148e-5	3.8627539578907215e-6	2.823743375941975e-7
3.2	1.0032382852927253	6.810273317414683e-5	1.0486491637080955e-5	4.410721584644696e-7
3.1	1.0078419548066735	7.637668534843378e-5	6.149625518990946e-5	1.1978850295718781e-6
